1228.10
1244.80
1272.30
1269.70
1275.10
1263.90
1239.50
1234.40
1212.20
1243.30
1252.00
1256.60
1235.20
1225.20
1234.00
1252.30
1243.20
1265.40
1279.60
1273.00
1262.00
1272.10
1248.50
1239.40
1243.80
1216.10
1223.50
1254.00
1230.10
1241.90
1224.00
1237.30
1239.20
1272.10
1271.20
1253.40
1245.00
1238.30
1236.20
1225.50
1227.70
1246.60
1275.50
1282.70
1279.80
1286.80
1297.70
1294.60
1307.30
1306.40
1297.80
1316.50
1299.30
1297.00
1262.10
1268.60
1290.00
1282.80
1310.20
1300.80
1286.40
1293.70
1321.10
1317.90
1326.90
1344.00
1348.30
1358.60
1349.80
1328.40
1322.90
1319.00
1289.50
1306.20
1336.10
1358.80
1356.80
1360.00
1362.80
1350.90
1342.80
1335.20
1354.60
1332.00
1347.30
1332.00
1345.00
1340.30
1355.60
1364.00
1367.60
1337.80
1339.50
1333.30
1344.20
1338.80
1330.30
1306.70
1284.40
1304.80
1281.40
1301.80
1294.30
1294.80
1299.50
1327.80
1334.50
1317.30
1318.60
1302.80
1293.60
1294.00
1301.20
1330.40
1339.90
1342.80
1349.00
1335.90
1333.10
1315.80
1315.30
1331.30
1351.50
1372.70
1381.00
1391.20
1388.10
1395.90
1394.40
1403.30
1399.10
1393.60
1398.20
1409.60
1418.80
1407.70
1377.10
1379.30
1361.00
1356.90
1347.80
1362.80
1365.40
1341.00
1328.70
1328.00
1322.20
1305.30
1313.70
1300.30
1297.80
1281.40
1301.90
1298.20
1327.70
1330.80
1344.20
1332.80
1323.60
1336.60
1360.20
1363.50
1381.80
1362.00
1348.30
1324.00
1320.40
1331.10
1319.10
1357.20
1350.50
1344.20
1347.70
1351.70
1344.10
1336.30
1318.00
1318.50
1335.40
1335.50
1307.60
1310.50
1280.40
1277.40
1283.30
1282.20
1268.40
1282.70
1282.80
1304.60
1301.30
1325.40
1317.60
1336.00
1335.20
1313.00
1285.50
1283.40
1247.40
1254.10
1261.30
1289.40
1283.60
1301.70
1293.60
1281.90
1296.70
1342.40
1362.90
1354.10
1347.70
1354.90
1362.60
1370.20
1377.00
1365.30
1373.50
1381.50
1396.10
1394.40
1420.10
1410.70
1424.90
1422.00
1420.90
1404.60
1417.10
1416.60
1407.80
1388.90
1397.70
1409.00
1433.30
1423.30
1409.20
1403.90
1408.10
1417.00
1415.20
1403.20
1413.30
1418.80
1421.00
1418.10
1433.40
1436.10
1458.30
1457.10
1457.70
1463.50
1464.50
1469.20
1455.20
1399.40
1402.10
1403.50
1441.50
1457.60
1438.60
1432.20
1449.70
1465.20
1455.10
1455.90
1445.60
1441.40
1401.50
1410.00
1404.10
1398.60
1360.20
1394.50
1409.30
1409.10
1425.00
1424.40
1424.20
1441.70
1411.70
1416.80
1387.10
1389.90
1402.00
1387.70
1388.30
1346.10
1352.20
1360.70
1353.40
1333.40
1348.00
1366.40
1379.20
1381.80
1409.20
1391.30
1355.60
1366.70
1401.70
1395.10
1383.60
1359.20
1392.20
1458.50
1464.50
1456.60
1493.90
1500.60
1527.30
1527.50
1523.90
1507.70
1508.50
1487.90
1498.60
1506.00
1494.70
1487.40
1501.30
1516.30
1504.50
1500.60
1467.20
1440.50
1356.60
1401.40
1441.60
1427.50
1434.50
1429.90
1477.40
1461.00
1464.90
1452.40
1468.20
1446.30
1415.10
1409.60
1432.60
1424.20
1412.10
1383.00
1407.80
1421.00
1452.40
1466.00
1447.80
1437.20
1407.00
1400.70
1373.90
1399.00
1381.50
1378.00
1422.50
1420.60
1448.80
1477.30
1467.60
1457.80
1471.40
1461.70
1457.00
1446.00
1469.40
1470.50
1478.70
1464.50
1486.00
1476.00
1479.10
1452.20
1441.50
1455.30
1450.50
1454.80
1442.40
1454.60
1469.50
1446.20
1456.70
1478.90
1475.60
1480.90
1492.90
1495.80
1510.00
1510.50
1493.70
1482.00
1495.60
1480.20
1464.30
1474.50
1452.40
1449.60
1419.90
1430.80
1438.10
1438.70
1452.60
1462.90
1479.30
1482.80
1472.90
1460.20
1471.80
1491.60
1484.40
1479.80
1496.10
1491.70
1499.50
1498.10
1506.00
1508.30
1506.50
1514.10
1509.80
1502.60
1517.70
1520.80
1507.10
1492.20
1502.50
1494.50
1489.30
1482.00
1484.90
1480.90
1465.80
1444.50
1459.90
1451.30
1449.00
1448.70
1439.00
1427.20
1426.60
1458.30
1436.50
1436.20
1426.50
1434.30
1436.30
1409.00
1402.00
1387.00
1364.60
1329.80
1374.20
1374.60
1350.00
1342.10
1388.80
1396.90
1395.80
